sure_s,kazanan_drone_id,kazanan_teklif_puani,enlem_deg,boylam_deg,mutlak_irtifa_m,bagil_irtifa_m,home_mesafesi_m,hedef_mesafesi_m
21.578,3,102.292,47.397965799999994,8.5461685,1.129,0.913,0.032,2.268
21.598,3,102.292,47.397965799999994,8.5461685,1.112,0.896,0.032,2.268
21.618,3,102.292,47.397965799999994,8.5461685,1.101,0.885,0.032,2.268
21.638,3,102.292,47.397965799999994,8.5461686,1.084,0.868,0.037,2.275
21.659,3,102.292,47.397965899999996,8.5461686,1.073,0.857,0.032,2.27
21.682,3,102.292,47.397965899999996,8.5461686,1.056,0.84,0.032,2.27
21.698,3,102.292,47.397965899999996,8.5461686,1.044,0.829,0.032,2.27
21.719,3,102.292,47.397965899999996,8.5461686,1.027,0.812,0.032,2.27
21.739,3,102.292,47.397965899999996,8.5461686,1.016,0.8,0.032,2.27
21.759,3,102.292,47.397965899999996,8.5461686,0.999,0.783,0.032,2.27
21.778,3,102.292,47.397965899999996,8.546168699999999,0.988,0.772,0.039,2.276
21.798,3,102.292,47.397965899999996,8.546168699999999,0.971,0.755,0.039,2.276
21.818,3,102.292,47.397965899999996,8.546168699999999,0.959,0.743,0.039,2.276
21.838,3,102.292,47.397965899999996,8.546168699999999,0.942,0.726,0.039,2.276
21.859,3,102.292,47.397965899999996,8.546168699999999,0.931,0.715,0.039,2.276
21.88,3,102.292,47.397965899999996,8.546168699999999,0.914,0.698,0.039,2.276
21.899,3,102.292,47.397965899999996,8.5461688,0.903,0.687,0.047,2.283
21.918,3,102.292,47.397965899999996,8.5461688,0.886,0.67,0.047,2.283
21.938,3,102.292,47.397965899999996,8.5461688,0.874,0.658,0.047,2.283
21.959,3,102.292,47.397965899999996,8.5461688,0.857,0.641,0.047,2.283
21.978,3,102.292,47.397965899999996,8.5461688,0.846,0.63,0.047,2.283
21.998,3,102.292,47.397965899999996,8.5461688,0.829,0.613,0.047,2.283
22.018,3,102.292,47.397965899999996,8.5461689,0.818,0.602,0.054,2.29
22.038,3,102.292,47.397966,8.5461689,0.801,0.585,0.053,2.285
22.059,3,102.292,47.397966,8.5461689,0.789,0.573,0.053,2.285
22.078,3,102.292,47.397966,8.5461689,0.772,0.556,0.053,2.285
22.099,3,102.292,47.397966,8.5461689,0.761,0.545,0.053,2.285
22.118,3,102.292,47.397966,8.5461689,0.744,0.528,0.053,2.285
22.139,3,102.292,47.397966,8.546168999999999,0.732,0.517,0.06,2.292
22.159,3,102.292,47.397966,8.546168999999999,0.715,0.5,0.06,2.292
22.178,3,102.292,47.397966,8.546168999999999,0.704,0.488,0.06,2.292
22.198,3,102.292,47.397966,8.546168999999999,0.687,0.471,0.06,2.292
22.218,3,102.292,47.397966,8.546168999999999,0.676,0.46,0.06,2.292
22.239,3,102.292,47.397966,8.5461691,0.659,0.443,0.068,2.299
22.259,3,102.292,47.397966,8.5461691,0.648,0.432,0.068,2.299
22.279,3,102.292,47.397966,8.5461691,0.631,0.415,0.068,2.299
22.298,3,102.292,47.397966,8.5461691,0.62,0.404,0.068,2.299
22.318,3,102.292,47.397966,8.5461691,0.603,0.388,0.068,2.299
22.338,3,102.292,47.397966,8.5461691,0.592,0.376,0.068,2.299
22.358,3,102.292,47.397966,8.5461691,0.575,0.36,0.068,2.299
22.378,3,102.292,47.3979661,8.5461692,0.564,0.348,0.076,2.301
22.398,3,102.292,47.3979661,8.5461692,0.547,0.332,0.076,2.301
22.419,3,102.292,47.3979661,8.5461692,0.536,0.32,0.076,2.301
22.439,3,102.292,47.3979661,8.5461692,0.519,0.304,0.076,2.301
22.459,3,102.292,47.3979661,8.5461692,0.508,0.292,0.076,2.301
22.478,3,102.292,47.3979661,8.5461692,0.491,0.276,0.076,2.301
22.498,3,102.292,47.3979661,8.5461692,0.48,0.264,0.076,2.301
22.518,3,102.292,47.3979661,8.5461692,0.463,0.248,0.076,2.301
22.538,3,102.292,47.3979661,8.546169299999999,0.452,0.236,0.084,2.307
22.559,3,102.292,47.3979661,8.546169299999999,0.435,0.22,0.084,2.307
22.578,3,102.292,47.3979661,8.546169299999999,0.424,0.208,0.084,2.307
22.599,3,102.292,47.3979661,8.546169299999999,0.407,0.191,0.084,2.307
22.619,3,102.292,47.3979661,8.546169299999999,0.396,0.18,0.084,2.307
22.639,3,102.292,47.3979661,8.546169299999999,0.379,0.163,0.084,2.307
22.659,3,102.292,47.3979661,8.546169299999999,0.368,0.152,0.084,2.307
22.678,3,102.292,47.3979662,8.546169299999999,0.351,0.135,0.086,2.303
22.699,3,102.292,47.3979662,8.546169299999999,0.34,0.124,0.086,2.303
22.718,3,102.292,47.3979662,8.546169299999999,0.323,0.107,0.086,2.303
22.738,3,102.292,47.3979662,8.546169299999999,0.311,0.096,0.086,2.303
22.758,3,102.292,47.3979662,8.546169299999999,0.294,0.079,0.086,2.303
22.778,3,102.292,47.3979662,8.546169299999999,0.283,0.067,0.086,2.303
22.799,3,102.292,47.3979662,8.546169299999999,0.266,0.05,0.086,2.303
22.818,3,102.292,47.3979662,8.546169299999999,0.255,0.039,0.086,2.303
22.839,3,102.292,47.3979662,8.546169299999999,0.238,0.022,0.086,2.303
22.859,3,102.292,47.3979662,8.546169299999999,0.226,0.011,0.086,2.303
22.878,3,102.292,47.3979662,8.546169299999999,0.209,-0.005,0.086,2.303
22.898,3,102.292,47.3979662,8.546169299999999,0.198,-0.017,0.086,2.303
22.918,3,102.292,47.3979662,8.546169299999999,0.181,-0.034,0.086,2.303
22.938,3,102.292,47.3979662,8.546169299999999,0.175,-0.04,0.086,2.303
22.962,3,102.292,47.3979662,8.546169299999999,0.175,-0.04,0.086,2.303
22.979,3,102.292,47.3979662,8.546169299999999,0.175,-0.04,0.086,2.303
22.999,3,102.292,47.3979662,8.546169299999999,0.176,-0.039,0.086,2.303
23.019,3,102.292,47.3979662,8.546169299999999,0.177,-0.038,0.086,2.303
23.039,3,102.292,47.3979662,8.546169299999999,0.179,-0.036,0.086,2.303
23.059,3,102.292,47.3979662,8.546169299999999,0.181,-0.034,0.086,2.303
23.078,3,102.292,47.3979662,8.546169299999999,0.184,-0.031,0.086,2.303
23.098,3,102.292,47.3979663,8.546169299999999,0.186,-0.029,0.089,2.298
23.118,3,102.292,47.3979663,8.546169299999999,0.188,-0.026,0.089,2.298
23.139,3,102.292,47.3979663,8.546169299999999,0.19,-0.025,0.089,2.298
23.158,3,102.292,47.3979663,8.546169299999999,0.193,-0.022,0.089,2.298
23.179,3,102.292,47.3979663,8.546169299999999,0.194,-0.021,0.089,2.298
23.199,3,102.292,47.3979663,8.546169299999999,0.196,-0.018,0.089,2.298
23.219,3,102.292,47.3979663,8.546169299999999,0.198,-0.017,0.089,2.298
23.238,3,102.292,47.3979663,8.546169299999999,0.2,-0.015,0.089,2.298
23.258,3,102.292,47.3979663,8.546169299999999,0.201,-0.014,0.089,2.298
23.278,3,102.292,47.3979663,8.546169299999999,0.203,-0.012,0.089,2.298
23.298,3,102.292,47.3979663,8.546169299999999,0.204,-0.011,0.089,2.298
23.319,3,102.292,47.3979663,8.546169299999999,0.206,-0.009,0.089,2.298
23.338,3,102.292,47.3979663,8.546169299999999,0.207,-0.008,0.089,2.298
23.359,3,102.292,47.3979663,8.546169299999999,0.208,-0.007,0.089,2.298
23.378,3,102.292,47.3979663,8.5461694,0.209,-0.006,0.096,2.305
23.399,3,102.292,47.3979663,8.5461694,0.21,-0.004,0.096,2.305
23.418,3,102.292,47.3979663,8.5461694,0.211,-0.003,0.096,2.305
23.438,3,102.292,47.3979663,8.5461694,0.213,-0.002,0.096,2.305
23.459,3,102.292,47.3979663,8.5461694,0.214,-0.001,0.096,2.305
23.478,3,102.292,47.3979663,8.5461694,0.215,0.0,0.096,2.305
23.499,3,102.292,47.3979663,8.5461694,0.216,0.0,0.096,2.305
23.518,3,102.292,47.3979663,8.5461694,0.217,0.001,0.096,2.305
23.539,3,102.292,47.3979663,8.5461694,0.218,0.002,0.096,2.305
23.559,3,102.292,47.3979663,8.5461694,0.219,0.003,0.096,2.305
23.58,3,102.292,47.3979663,8.5461694,0.22,0.004,0.096,2.305
23.599,3,102.292,47.3979663,8.5461694,0.221,0.005,0.096,2.305
23.618,3,102.292,47.3979663,8.5461694,0.222,0.006,0.096,2.305
23.638,3,102.292,47.3979663,8.5461694,0.223,0.007,0.096,2.305
23.658,3,102.292,47.3979663,8.5461694,0.224,0.008,0.096,2.305
23.678,3,102.292,47.3979664,8.5461694,0.225,0.009,0.101,2.3
23.698,3,102.292,47.3979664,8.5461694,0.226,0.01,0.101,2.3
23.718,3,102.292,47.3979664,8.5461694,0.227,0.011,0.101,2.3
23.739,3,102.292,47.3979664,8.5461694,0.228,0.012,0.101,2.3
23.759,3,102.292,47.3979664,8.5461694,0.229,0.013,0.101,2.3
23.778,3,102.292,47.3979664,8.5461694,0.229,0.014,0.101,2.3
23.798,3,102.292,47.3979664,8.5461695,0.23,0.015,0.107,2.307
23.818,3,102.292,47.3979664,8.5461695,0.231,0.015,0.107,2.307
23.838,3,102.292,47.3979664,8.5461695,0.232,0.016,0.107,2.307
23.862,3,102.292,47.3979664,8.5461695,0.233,0.017,0.107,2.307
23.878,3,102.292,47.3979664,8.5461695,0.234,0.018,0.107,2.307
23.898,3,102.292,47.3979664,8.5461695,0.234,0.018,0.107,2.307
23.918,3,102.292,47.3979664,8.5461695,0.235,0.019,0.107,2.307
23.939,3,102.292,47.3979664,8.5461695,0.235,0.02,0.107,2.307
23.958,3,102.292,47.3979664,8.5461695,0.236,0.02,0.107,2.307
23.978,3,102.292,47.3979664,8.5461695,0.237,0.021,0.107,2.307
23.998,3,102.292,47.3979664,8.5461695,0.237,0.021,0.107,2.307
24.021,3,102.292,47.3979664,8.5461695,0.238,0.022,0.107,2.307
24.038,3,102.292,47.3979664,8.5461695,0.238,0.022,0.107,2.307
24.058,3,102.292,47.3979664,8.5461695,0.239,0.023,0.107,2.307
24.079,3,102.292,47.3979664,8.5461695,0.239,0.023,0.107,2.307
24.1,3,102.292,47.3979664,8.5461695,0.239,0.023,0.107,2.307
24.119,3,102.292,47.3979664,8.5461695,0.24,0.024,0.107,2.307
24.138,3,102.292,47.3979664,8.5461695,0.24,0.024,0.107,2.307
24.158,3,102.292,47.3979664,8.5461695,0.24,0.024,0.107,2.307
24.178,3,102.292,47.3979664,8.5461695,0.24,0.025,0.107,2.307
24.198,3,102.292,47.3979664,8.5461695,0.241,0.025,0.107,2.307
24.218,3,102.292,47.3979664,8.5461695,0.241,0.025,0.107,2.307
24.238,3,102.292,47.3979664,8.5461695,0.241,0.025,0.107,2.307
24.258,3,102.292,47.3979664,8.546169599999999,0.241,0.025,0.114,2.314
24.278,3,102.292,47.3979664,8.546169599999999,0.242,0.026,0.114,2.314
24.298,3,102.292,47.3979664,8.546169599999999,0.242,0.026,0.114,2.314
24.318,3,102.292,47.3979664,8.546169599999999,0.242,0.026,0.114,2.314
24.338,3,102.292,47.3979664,8.546169599999999,0.242,0.026,0.114,2.314
24.358,3,102.292,47.3979664,8.546169599999999,0.242,0.026,0.114,2.314
24.378,3,102.292,47.3979664,8.546169599999999,0.242,0.026,0.114,2.314
24.398,3,102.292,47.3979664,8.546169599999999,0.242,0.026,0.114,2.314
24.418,3,102.292,47.3979664,8.546169599999999,0.242,0.026,0.114,2.314
24.439,3,102.292,47.3979664,8.546169599999999,0.242,0.026,0.114,2.314
24.461,3,102.292,47.3979663,8.546169599999999,0.242,0.026,0.111,2.318
24.479,3,102.292,47.3979663,8.546169599999999,0.242,0.026,0.111,2.318
24.499,3,102.292,47.3979663,8.546169599999999,0.242,0.026,0.111,2.318
24.519,3,102.292,47.3979663,8.546169599999999,0.242,0.026,0.111,2.318
24.539,3,102.292,47.3979663,8.546169599999999,0.242,0.026,0.111,2.318
24.559,3,102.292,47.3979663,8.546169599999999,0.242,0.026,0.111,2.318
24.578,3,102.292,47.3979663,8.546169599999999,0.242,0.026,0.111,2.318
24.598,3,102.292,47.3979663,8.546169599999999,0.242,0.026,0.111,2.318
24.619,3,102.292,47.3979663,8.546169599999999,0.242,0.026,0.111,2.318
24.638,3,102.292,47.3979663,8.546169599999999,0.242,0.026,0.111,2.318
24.659,3,102.292,47.3979663,8.546169599999999,0.242,0.027,0.111,2.318
24.679,3,102.292,47.3979663,8.546169599999999,0.242,0.027,0.111,2.318
24.699,3,102.292,47.3979663,8.546169599999999,0.242,0.027,0.111,2.318
24.718,3,102.292,47.3979663,8.546169599999999,0.242,0.027,0.111,2.318
24.738,3,102.292,47.3979663,8.546169599999999,0.242,0.027,0.111,2.318
24.759,3,102.292,47.3979663,8.546169599999999,0.242,0.027,0.111,2.318
24.778,3,102.292,47.3979663,8.546169599999999,0.242,0.026,0.111,2.318
24.798,3,102.292,47.3979663,8.546169599999999,0.242,0.026,0.111,2.318
24.82,3,102.292,47.3979663,8.546169599999999,0.242,0.026,0.111,2.318
24.839,3,102.292,47.3979663,8.546169599999999,0.242,0.026,0.111,2.318
24.859,3,102.292,47.3979663,8.546169599999999,0.242,0.026,0.111,2.318
24.879,3,102.292,47.3979663,8.546169599999999,0.242,0.026,0.111,2.318
24.899,3,102.292,47.3979663,8.546169599999999,0.242,0.026,0.111,2.318
24.918,3,102.292,47.3979663,8.546169599999999,0.241,0.026,0.111,2.318
24.938,3,102.292,47.3979663,8.546169599999999,0.241,0.025,0.111,2.318
24.959,3,102.292,47.3979663,8.546169599999999,0.241,0.025,0.111,2.318
24.978,3,102.292,47.3979662,8.546169599999999,0.241,0.025,0.108,2.323
24.998,3,102.292,47.3979662,8.546169599999999,0.24,0.025,0.108,2.323
25.018,3,102.292,47.3979662,8.546169599999999,0.24,0.024,0.108,2.323
